Q,R,Elevation,Temperature,Moisture,Biome
5,-29,0.000,0.349,0.419,Ocean
5,-28,0.548,0.353,0.473,Ocean
5,-27,0.897,0.367,0.517,Ocean
5,-26,0.927,0.392,0.547,Ocean
5,-25,0.825,0.429,0.560,Ocean
5,-24,0.076,0.472,0.558,Ocean
5,-23,2.205,0.331,0.545,Taiga
5,-22,2.005,0.418,0.526,Forest
5,-21,2.634,0.304,0.510,IceCap
5,-20,2.902,0.261,0.501,IceCap
5,-19,2.740,0.307,0.503,IceCap
5,-18,2.976,0.255,0.515,IceCap
5,-17,3.063,0.234,0.535,IceCap
5,-16,2.393,0.383,0.553,Forest
5,-15,0.774,0.604,0.561,Ocean
5,-14,2.715,0.294,0.555,IceCap
5,-13,2.582,0.323,0.532,Taiga
5,-12,2.367,0.380,0.495,Forest
5,-11,1.965,0.490,0.446,Grassland
5,-10,0.402,0.647,0.390,Ocean
5,-9,2.075,0.526,0.332,Grassland
5,-8,1.316,0.720,0.278,Ocean
5,-7,0.009,0.757,0.234,Ocean
5,-6,1.137,0.791,0.205,Ocean
5,-5,0.303,0.819,0.191,Ocean
5,-4,1.589,0.799,0.193,Coast
5,-3,1.511,0.839,0.206,Coast
5,-2,1.414,0.888,0.226,Coast
5,-1,0.524,0.925,0.245,Ocean
5,0,0.721,0.965,0.258,Ocean
5,1,0.410,0.969,0.267,Ocean
5,2,0.224,0.973,0.276,Ocean
5,3,0.151,0.972,0.290,Ocean
5,4,0.167,0.963,0.309,Ocean
5,5,0.271,0.941,0.335,Ocean
5,6,0.000,0.909,0.368,Ocean
5,7,0.585,0.866,0.407,Ocean
5,8,0.640,0.815,0.450,Ocean
5,9,0.626,0.762,0.494,Ocean
5,10,0.091,0.710,0.532,Ocean
5,11,0.673,0.663,0.561,Ocean
5,12,0.099,0.626,0.574,Ocean
5,13,1.386,0.603,0.570,Ocean
5,14,1.782,0.506,0.548,Forest
5,15,2.092,0.437,0.511,Forest
5,16,2.321,0.393,0.466,Forest
5,17,0.115,0.616,0.422,Ocean
5,18,0.615,0.622,0.384,Ocean
5,19,0.482,0.622,0.358,Ocean
5,20,1.073,0.615,0.349,Ocean
5,21,1.065,0.602,0.364,Ocean
5,22,0.169,0.589,0.403,Ocean
5,23,1.475,0.562,0.466,Coast
5,24,0.165,0.576,0.547,Ocean
5,25,1.733,0.501,0.639,Forest
5,26,1.755,0.499,0.731,Forest
5,27,0.117,0.580,0.813,Ocean
5,28,0.596,0.569,0.875,Ocean
5,29,1.053,0.543,0.910,Ocean
5,30,1.109,0.503,0.916,Ocean
5,31,1.054,0.451,0.895,Ocean
5,32,0.000,0.392,0.851,Ocean
5,33,0.863,0.329,0.791,Ocean
5,34,0.492,0.268,0.718,Ocean
5,35,1.650,0.211,0.629,IceCap
5,36,1.650,0.156,0.525,IceCap
5,37,1.650,0.106,0.414,IceCap
5,38,1.650,0.065,0.304,IceCap
5,39,1.650,0.036,0.207,IceCap
5,40,1.650,0.020,0.133,IceCap
5,41,1.650,0.015,0.088,IceCap
5,42,1.650,0.017,0.075,IceCap
5,43,1.650,0.022,0.092,IceCap
5,44,1.650,0.025,0.133,IceCap
5,45,1.650,0.024,0.191,IceCap
6,-50,1.650,0.025,0.432,IceCap
6,-49,1.650,0.049,0.384,IceCap
6,-48,1.650,0.068,0.340,IceCap
6,-47,1.650,0.080,0.301,IceCap
6,-46,1.650,0.085,0.268,IceCap
6,-45,1.650,0.086,0.243,IceCap
6,-44,1.650,0.087,0.225,IceCap
6,-43,1.650,0.093,0.216,IceCap
6,-42,1.650,0.107,0.212,IceCap
6,-41,1.650,0.129,0.212,IceCap
6,-40,1.650,0.160,0.214,IceCap
6,-39,1.650,0.197,0.215,IceCap
6,-38,1.650,0.237,0.216,IceCap
6,-37,0.407,0.275,0.217,Ocean
6,-36,0.453,0.308,0.219,Ocean
6,-35,0.138,0.332,0.225,Ocean
6,-34,1.510,0.321,0.236,Coast
6,-33,1.632,0.298,0.256,Tundra
6,-32,1.675,0.290,0.292,Tundra
6,-31,1.612,0.304,0.340,Coast
6,-30,1.375,0.352,0.396,Ocean
6,-29,1.168,0.354,0.451,Ocean
6,-28,1.062,0.363,0.499,Ocean
6,-27,1.044,0.383,0.532,Ocean
6,-26,1.148,0.414,0.547,Ocean
6,-25,1.391,0.454,0.545,Ocean
6,-24,1.656,0.439,0.529,Forest
6,-23,2.038,0.394,0.504,Forest
6,-22,2.114,0.411,0.478,Forest
6,-21,2.295,0.395,0.656,Forest
6,-20,2.622,0.333,0.445,IceCap
6,-19,2.893,0.275,0.447,IceCap
6,-18,2.776,0.302,0.460,IceCap
6,-17,1.014,0.618,0.479,Ocean
6,-16,0.001,0.614,0.497,Ocean
6,-15,0.629,0.608,0.506,Ocean
6,-14,2.215,0.416,0.502,Forest
6,-13,2.063,0.452,0.483,Forest
6,-12,1.741,0.537,0.451,Forest
6,-11,1.976,0.503,0.408,Grassland
6,-10,0.318,0.665,0.359,Ocean
6,-9,0.073,0.701,0.310,Ocean
6,-8,1.732,0.663,0.268,Desert
6,-7,0.421,0.776,0.236,Ocean
6,-6,1.840,0.706,0.218,Desert
6,-5,1.739,0.754,0.215,Desert
6,-4,0.003,0.852,0.224,Ocean
6,-3,1.498,0.850,0.242,Coast
6,-2,0.603,0.898,0.261,Ocean
6,-1,0.981,0.930,0.276,Ocean
6,0,0.618,0.967,0.283,Ocean
6,1,0.345,0.968,0.286,Ocean
6,2,0.197,0.967,0.289,Ocean
6,3,0.155,0.960,0.298,Ocean
6,4,0.207,0.946,0.314,Ocean
6,5,0.002,0.921,0.339,Ocean
6,6,0.605,0.886,0.374,Ocean
6,7,0.801,0.840,0.415,Ocean
6,8,0.881,0.787,0.460,Ocean
6,9,0.023,0.733,0.504,Ocean
6,10,0.118,0.681,0.541,Ocean
6,11,0.941,0.638,0.567,Ocean
6,12,0.982,0.607,0.577,Ocean
6,13,1.705,0.519,0.571,Forest
6,14,2.119,0.418,0.549,Forest
6,15,0.000,0.588,0.516,Ocean
6,16,2.116,0.431,0.477,Forest
6,17,1.945,0.477,0.441,Grassland
6,18,1.698,0.537,0.413,Grassland
6,19,1.387,0.602,0.399,Ocean
6,20,1.252,0.594,0.404,Ocean
6,21,1.369,0.583,0.432,Ocean
6,22,0.164,0.572,0.483,Ocean
6,23,1.652,0.508,0.553,Forest
6,24,1.770,0.481,0.638,Forest
6,25,0.001,0.572,0.725,Ocean
6,26,1.847,0.473,0.806,Forest
6,27,1.567,0.535,0.871,Coast
6,28,0.297,0.558,0.911,Ocean
6,29,1.085,0.529,0.922,Ocean
6,30,1.141,0.485,0.904,Ocean
6,31,0.000,0.429,0.861,Ocean
6,32,0.925,0.365,0.800,Ocean
6,33,0.698,0.299,0.726,Ocean
6,34,1.650,0.237,0.643,IceCap
6,35,1.650,0.182,0.547,IceCap
6,36,1.650,0.130,0.442,IceCap
6,37,1.650,0.085,0.333,IceCap
6,38,1.650,0.049,0.232,IceCap
6,39,1.650,0.026,0.148,IceCap
6,40,1.650,0.014,0.088,IceCap
6,41,1.650,0.010,0.056,IceCap
6,42,1.650,0.013,0.052,IceCap
6,43,1.650,0.017,0.077,IceCap
6,44,1.650,0.021,0.126,IceCap
7,-50,1.650,0.020,0.432,IceCap
7,-49,1.650,0.046,0.384,IceCap
7,-48,1.650,0.066,0.339,IceCap
7,-47,1.650,0.080,0.297,IceCap
7,-46,1.650,0.085,0.261,IceCap
7,-45,1.650,0.086,0.233,IceCap
7,-44,1.650,0.087,0.213,IceCap
7,-43,1.650,0.093,0.199,IceCap
7,-42,1.650,0.108,0.190,IceCap
7,-41,1.650,0.133,0.183,IceCap
7,-40,1.650,0.166,0.180,IceCap
7,-39,1.650,0.206,0.179,IceCap
7,-38,1.650,0.247,0.181,IceCap
7,-37,0.357,0.285,0.188,Ocean
7,-36,0.371,0.315,0.200,Ocean
7,-35,0.109,0.336,0.218,Ocean
7,-34,1.189,0.348,0.244,Ocean
7,-33,1.166,0.352,0.279,Ocean
7,-32,0.364,0.353,0.326,Ocean
7,-31,0.469,0.353,0.381,Ocean
7,-30,1.370,0.353,0.438,Ocean
7,-29,1.343,0.359,0.488,Ocean
7,-28,1.368,0.373,0.525,Ocean
7,-27,1.209,0.398,0.544,Ocean
7,-26,1.463,0.418,0.543,Coast
7,-25,1.553,0.438,0.525,Coast
7,-24,1.645,0.459,0.495,Forest
7,-23,1.891,0.440,0.460,Forest
7,-22,1.923,0.463,0.427,Grassland
7,-21,1.317,0.604,0.602,Ocean
7,-20,2.147,0.443,0.390,Grassland
7,-19,2.331,0.405,0.391,Grassland
7,-18,2.512,0.366,0.404,Grassland
7,-17,2.882,0.282,0.425,IceCap
7,-16,2.411,0.389,0.446,Grassland
7,-15,0.562,0.620,0.459,Ocean
7,-14,2.065,0.466,0.460,Forest
7,-13,1.963,0.494,0.446,Grassland
7,-12,1.894,0.524,0.420,Grassland
7,-11,0.310,0.661,0.384,Ocean
7,-10,2.199,0.508,0.344,Grassland
7,-9,2.282,0.526,0.306,Grassland
7,-8,2.165,0.591,0.276,Grassland
7,-7,2.014,0.660,0.257,Desert
7,-6,1.869,0.721,0.251,Desert
7,-5,1.779,0.762,0.258,Desert
7,-4,1.472,0.849,0.274,Coast
7,-3,1.323,0.882,0.293,Ocean
7,-2,0.239,0.904,0.310,Ocean
7,-1,0.841,0.932,0.319,Ocean
7,0,0.562,0.966,0.318,Ocean
7,1,0.355,0.961,0.312,Ocean
7,2,0.004,0.955,0.309,Ocean
7,3,0.060,0.945,0.311,Ocean
7,4,0.060,0.926,0.324,Ocean
7,5,0.554,0.898,0.348,Ocean
7,6,0.852,0.858,0.381,Ocean
7,7,1.061,0.809,0.422,Ocean
7,8,1.083,0.756,0.466,Ocean
7,9,0.600,0.703,0.508,Ocean
7,10,0.646,0.656,0.543,Ocean
7,11,1.142,0.619,0.567,Ocean
7,12,1.477,0.576,0.578,Coast
7,13,1.792,0.492,0.575,Forest
7,14,2.079,0.423,0.559,Forest
7,15,0.024,0.583,0.532,Ocean
7,16,1.866,0.480,0.501,Forest
7,17,1.777,0.502,0.474,Forest
7,18,1.642,0.532,0.456,Forest
7,19,1.508,0.557,0.453,Coast
7,20,1.526,0.545,0.469,Coast
7,21,1.614,0.516,0.507,Coast
7,22,0.000,0.560,0.565,Ocean
7,23,1.890,0.445,0.638,Forest
7,24,2.266,0.362,0.718,Forest
7,25,0.308,0.568,0.795,Ocean
7,26,1.970,0.440,0.860,Forest
7,27,1.636,0.512,0.903,Coast
7,28,1.310,0.548,0.919,Ocean
7,29,1.133,0.515,0.906,Ocean
7,30,1.083,0.466,0.867,Ocean
7,31,0.860,0.405,0.807,Ocean
7,32,0.708,0.338,0.733,Ocean
7,33,0.083,0.271,0.651,Ocean
7,34,1.650,0.211,0.564,IceCap
7,35,1.650,0.160,0.469,IceCap
7,36,1.650,0.114,0.368,IceCap
7,37,1.650,0.076,0.267,IceCap
7,38,1.650,0.047,0.177,IceCap
7,39,1.650,0.028,0.103,IceCap
7,40,1.650,0.018,0.052,IceCap
7,41,1.650,0.016,0.028,IceCap
7,42,1.650,0.018,0.034,IceCap
7,43,1.650,0.022,0.070,IceCap
8,-50,1.650,0.016,0.432,IceCap
8,-49,1.650,0.044,0.384,IceCap
8,-48,1.650,0.066,0.338,IceCap
8,-47,1.650,0.079,0.297,IceCap
8,-46,1.650,0.085,0.261,IceCap
8,-45,1.650,0.086,0.232,IceCap
8,-44,1.650,0.088,0.208,IceCap
8,-43,1.650,0.096,0.189,IceCap
8,-42,1.650,0.115,0.172,IceCap
8,-41,1.650,0.144,0.160,IceCap
8,-40,1.650,0.181,0.152,IceCap
8,-39,1.650,0.222,0.151,IceCap
8,-38,0.197,0.262,0.157,Ocean
8,-37,0.288,0.297,0.173,Ocean
8,-36,0.289,0.324,0.197,Ocean
8,-35,0.082,0.341,0.228,Ocean
8,-34,0.831,0.350,0.268,Ocean
8,-33,1.111,0.353,0.315,Ocean
8,-32,1.396,0.353,0.371,Ocean
8,-31,1.526,0.324,0.430,Coast
8,-30,1.605,0.308,0.484,Coast
8,-29,1.640,0.308,0.525,Coast
8,-28,1.657,0.321,0.548,Taiga
8,-27,1.689,0.341,0.550,Taiga
8,-26,1.654,0.385,0.533,Forest
8,-25,1.698,0.415,0.501,Forest
8,-24,1.625,0.471,0.459,Coast
8,-23,1.767,0.472,0.416,Grassland
8,-22,1.773,0.499,0.378,Grassland
8,-21,1.861,0.499,0.350,Grassland
8,-20,2.059,0.466,0.335,Grassland
8,-19,1.986,0.491,0.337,Grassland
8,-18,2.736,0.323,0.353,IceCap
8,-17,1.137,0.636,0.380,Ocean
8,-16,2.443,0.398,0.407,Grassland
8,-15,2.229,0.447,0.426,Grassland
8,-14,1.666,0.580,0.432,Grassland
8,-13,1.743,0.571,0.424,Grassland
8,-12,1.651,0.609,0.403,Grassland
8,-11,2.283,0.490,0.375,Grassland
8,-10,2.392,0.498,0.345,Grassland
8,-9,2.375,0.539,0.319,Grassland
8,-8,2.269,0.599,0.302,Grassland
8,-7,2.072,0.675,0.296,Desert
8,-6,1.898,0.738,0.302,Desert
8,-5,0.257,0.867,0.317,Ocean
8,-4,1.169,0.877,0.337,Ocean
8,-3,1.034,0.890,0.355,Ocean
8,-2,0.176,0.907,0.366,Ocean
8,-1,0.783,0.932,0.367,Ocean
8,0,0.607,0.961,0.356,Ocean
8,1,0.460,0.952,0.341,Ocean
8,2,0.380,0.942,0.329,Ocean
8,3,0.393,0.927,0.326,Ocean
8,4,0.527,0.903,0.334,Ocean
8,5,0.000,0.869,0.355,Ocean
8,6,1.060,0.826,0.386,Ocean
8,7,1.145,0.777,0.425,Ocean
8,8,1.045,0.726,0.467,Ocean
8,9,0.884,0.679,0.508,Ocean
8,10,0.138,0.639,0.545,Ocean
8,11,0.000,0.610,0.573,Ocean
8,12,1.432,0.585,0.589,Coast
8,13,1.631,0.531,0.591,Coast
8,14,1.774,0.496,0.580,Forest
8,15,1.783,0.494,0.560,Forest
8,16,1.753,0.500,0.537,Forest
8,17,1.787,0.488,0.518,Forest
8,18,0.016,0.572,0.508,Ocean
8,19,1.673,0.503,0.514,Forest
8,20,1.828,0.461,0.538,Forest
8,21,0.139,0.556,0.581,Ocean
8,22,2.097,0.393,0.641,Forest
8,23,2.371,0.331,0.710,Taiga
8,24,2.488,0.309,0.780,Taiga
8,25,2.093,0.406,0.842,Forest
8,26,1.869,0.460,0.886,Forest
8,27,1.729,0.485,0.907,Forest
8,28,1.441,0.530,0.900,Coast
8,29,0.328,0.501,0.867,Ocean
8,30,1.144,0.448,0.812,Ocean
8,31,0.794,0.383,0.740,Ocean
8,32,0.588,0.315,0.660,Ocean
8,33,0.081,0.251,0.577,Ocean
8,34,1.650,0.196,0.491,IceCap
8,35,1.650,0.151,0.401,IceCap
8,36,1.650,0.113,0.306,IceCap
8,37,1.650,0.081,0.214,IceCap
8,38,1.650,0.057,0.130,IceCap
8,39,1.650,0.042,0.063,IceCap
8,40,1.650,0.033,0.020,IceCap
8,41,1.650,0.030,0.008,IceCap
8,42,1.650,0.031,0.028,IceCap
9,-50,1.650,0.014,0.433,IceCap
9,-49,1.650,0.043,0.387,IceCap
9,-48,1.650,0.066,0.345,IceCap
9,-47,1.650,0.079,0.307,IceCap
9,-46,1.650,0.086,0.272,IceCap
9,-45,1.650,0.089,0.240,IceCap
9,-44,1.650,0.094,0.211,IceCap
9,-43,1.650,0.107,0.184,IceCap
9,-42,1.650,0.131,0.160,IceCap
9,-41,1.650,0.163,0.142,IceCap
9,-40,1.650,0.201,0.132,IceCap
9,-39,1.650,0.242,0.133,IceCap
9,-38,0.153,0.279,0.146,Ocean
9,-37,0.219,0.310,0.172,Ocean
9,-36,0.226,0.332,0.208,Ocean
9,-35,0.405,0.345,0.253,Ocean
9,-34,0.769,0.351,0.304,Ocean
9,-33,1.158,0.353,0.361,Ocean
9,-32,0.015,0.353,0.421,Ocean
9,-31,1.627,0.301,0.479,Coast
9,-30,0.016,0.356,0.525,Ocean
9,-29,0.999,0.366,0.554,Ocean
9,-28,1.947,0.259,0.562,Taiga
9,-27,1.889,0.301,0.548,Taiga
9,-26,1.911,0.330,0.517,Taiga
9,-25,0.225,0.486,0.472,Ocean
9,-24,1.656,0.464,0.422,Grassland
9,-23,1.717,0.485,0.372,Grassland
9,-22,1.806,0.494,0.330,Grassland
9,-21,1.993,0.474,0.300,Grassland
9,-20,2.320,0.415,0.288,Grassland
9,-19,2.483,0.389,0.295,Grassland
9,-18,2.679,0.352,0.320,IceCap
9,-17,2.721,0.349,0.354,IceCap
9,-16,2.267,0.457,0.386,Grassland
9,-15,1.905,0.543,0.410,Grassland
9,-14,1.755,0.583,0.419,Grassland
9,-13,1.791,0.587,0.415,Grassland
9,-12,0.423,0.698,0.400,Ocean
9,-11,2.425,0.490,0.380,Grassland
9,-10,2.503,0.507,0.360,Grassland
9,-9,2.748,0.486,0.346,Mountain
9,-8,2.617,0.549,0.341,Mountain
9,-7,2.055,0.704,0.348,Desert
9,-6,1.515,0.845,0.363,Coast
9,-5,1.082,0.880,0.384,Ocean
9,-4,0.639,0.885,0.405,Ocean
9,-3,0.853,0.893,0.419,Ocean
9,-2,0.186,0.907,0.423,Ocean
9,-1,0.870,0.928,0.412,Ocean
9,0,0.782,0.954,0.391,Ocean
9,1,0.003,0.941,0.366,Ocean
9,2,0.596,0.926,0.346,Ocean
9,3,0.609,0.905,0.337,Ocean
9,4,0.735,0.876,0.340,Ocean
9,5,0.130,0.838,0.358,Ocean
9,6,1.039,0.794,0.387,Ocean
9,7,0.952,0.748,0.426,Ocean
9,8,0.772,0.704,0.469,Ocean
9,9,0.000,0.666,0.515,Ocean
9,10,0.696,0.636,0.557,Ocean
9,11,0.886,0.615,0.590,Ocean
9,12,1.145,0.603,0.611,Ocean
9,13,1.343,0.596,0.618,Ocean
9,14,1.467,0.575,0.611,Coast
9,15,1.460,0.572,0.596,Coast
9,16,0.102,0.579,0.579,Ocean
9,17,1.081,0.570,0.565,Ocean
9,18,1.334,0.562,0.562,Ocean
9,19,1.672,0.494,0.572,Forest
9,20,1.975,0.421,0.600,Forest
9,21,2.297,0.346,0.644,Taiga
9,22,2.697,0.253,0.701,IceCap
9,23,2.720,0.251,0.761,IceCap
9,24,2.282,0.358,0.818,Forest
9,25,1.920,0.448,0.862,Forest
9,26,1.667,0.508,0.886,Forest
9,27,0.011,0.559,0.886,Ocean
9,28,1.328,0.534,0.860,Ocean
9,29,0.861,0.491,0.812,Ocean
9,30,0.600,0.433,0.747,Ocean
9,31,0.454,0.368,0.671,Ocean
9,32,0.276,0.302,0.590,Ocean
9,33,1.650,0.242,0.510,IceCap
9,34,1.650,0.194,0.429,IceCap
9,35,1.650,0.157,0.343,IceCap
9,36,1.650,0.126,0.253,IceCap
9,37,1.650,0.100,0.164,IceCap
9,38,1.650,0.079,0.085,IceCap
9,39,1.650,0.064,0.027,IceCap
9,40,1.650,0.055,0.000,IceCap
9,41,1.650,0.051,0.004,IceCap
10,-50,1.650,0.013,0.442,IceCap
10,-49,1.650,0.043,0.403,IceCap
10,-48,1.650,0.066,0.365,IceCap
10,-47,1.650,0.082,0.329,IceCap
10,-46,1.650,0.092,0.293,IceCap
10,-45,1.650,0.099,0.256,IceCap
10,-44,1.650,0.109,0.219,IceCap
10,-43,1.650,0.126,0.184,IceCap
10,-42,1.650,0.153,0.153,IceCap
10,-41,1.650,0.186,0.131,IceCap
10,-40,1.650,0.224,0.121,IceCap
10,-39,0.080,0.262,0.126,Ocean
10,-38,0.129,0.295,0.148,Ocean
10,-37,0.167,0.321,0.184,Ocean
10,-36,0.010,0.339,0.232,Ocean
10,-35,0.543,0.349,0.287,Ocean
10,-34,0.917,0.353,0.346,Ocean
10,-33,1.535,0.322,0.408,Coast
10,-32,1.895,0.239,0.469,Tundra
10,-31,0.012,0.353,0.521,Ocean
10,-30,2.149,0.184,0.557,Taiga
10,-29,2.091,0.208,0.573,Taiga
10,-28,1.986,0.252,0.566,Taiga
10,-27,2.293,0.209,0.538,Taiga
10,-26,2.159,0.274,0.495,Tundra
10,-25,0.344,0.487,0.441,Ocean
10,-24,1.742,0.448,0.384,Grassland
10,-23,1.724,0.490,0.331,Grassland
10,-22,0.002,0.598,0.288,Ocean
10,-21,2.017,0.482,0.263,Grassland
10,-20,2.361,0.422,0.259,Grassland
10,-19,2.728,0.349,0.276,IceCap
10,-18,2.597,0.389,0.309,Grassland
10,-17,2.389,0.443,0.349,Grassland
10,-16,2.083,0.518,0.385,Grassland
10,-15,0.416,0.679,0.410,Ocean
10,-14,1.844,0.584,0.421,Grassland
10,-13,2.053,0.551,0.419,Grassland
10,-12,0.946,0.725,0.408,Ocean
10,-11,0.582,0.756,0.395,Ocean
10,-10,2.548,0.525,0.385,Grassland
10,-9,0.083,0.824,0.382,Ocean
10,-8,1.982,0.718,0.389,Savanna
10,-7,0.000,0.872,0.405,Ocean
10,-6,1.156,0.882,0.428,Ocean
10,-5,0.796,0.885,0.451,Ocean
10,-4,0.732,0.887,0.470,Ocean
10,-3,0.866,0.893,0.477,Ocean
10,-2,0.224,0.905,0.470,Ocean
10,-1,1.128,0.923,0.448,Ocean
10,0,1.081,0.945,0.416,Ocean
10,1,0.644,0.927,0.382,Ocean
10,2,0.000,0.907,0.355,Ocean
10,3,0.341,0.881,0.341,Ocean
10,4,0.844,0.849,0.342,Ocean
10,5,0.125,0.811,0.358,Ocean
10,6,0.824,0.770,0.389,Ocean
10,7,0.638,0.730,0.433,Ocean
10,8,0.460,0.695,0.483,Ocean
10,9,0.387,0.667,0.536,Ocean
10,10,0.444,0.647,0.583,Ocean
10,11,0.615,0.633,0.620,Ocean
10,12,0.837,0.623,0.643,Ocean
10,13,1.026,0.615,0.651,Ocean
10,14,0.077,0.605,0.647,Ocean
10,15,1.392,0.593,0.634,Ocean
10,16,0.000,0.580,0.620,Ocean
10,17,1.727,0.493,0.610,Forest
10,18,1.888,0.447,0.609,Forest
10,19,1.585,0.512,0.621,Coast
10,20,2.021,0.410,0.649,Forest
10,21,2.157,0.378,0.690,Forest
10,22,0.158,0.555,0.739,Ocean
10,23,2.409,0.327,0.789,Taiga
10,24,2.072,0.413,0.830,Forest
10,25,1.747,0.496,0.856,Forest
10,26,0.003,0.575,0.862,Ocean
10,27,1.349,0.562,0.845,Ocean
10,28,0.887,0.532,0.806,Ocean
10,29,0.095,0.485,0.750,Ocean
10,30,0.365,0.427,0.681,Ocean
10,31,0.002,0.363,0.606,Ocean
10,32,0.146,0.301,0.528,Ocean
10,33,1.650,0.248,0.451,IceCap
10,34,1.650,0.208,0.372,IceCap
10,35,1.650,0.177,0.287,IceCap
10,36,1.650,0.151,0.197,IceCap
10,37,1.650,0.127,0.113,IceCap
10,38,1.650,0.107,0.045,IceCap
10,39,1.650,0.091,0.003,IceCap
10,40,1.650,0.080,0.000,IceCap
11,-50,1.650,0.014,0.465,IceCap
11,-49,1.650,0.045,0.431,IceCap
11,-48,1.650,0.071,0.397,IceCap
11,-47,1.650,0.090,0.360,IceCap
11,-46,1.650,0.103,0.319,IceCap
11,-45,1.650,0.114,0.275,IceCap
11,-44,1.650,0.128,0.229,IceCap
11,-43,1.650,0.149,0.186,IceCap
11,-42,1.650,0.177,0.149,IceCap
11,-41,1.650,0.210,0.125,IceCap
11,-40,1.650,0.246,0.117,IceCap
11,-39,0.101,0.279,0.129,Ocean
11,-38,0.058,0.308,0.159,Ocean
11,-37,0.265,0.330,0.206,Ocean
11,-36,0.447,0.343,0.263,Ocean
11,-35,0.754,0.350,0.324,Ocean
11,-34,1.366,0.353,0.387,Ocean
11,-33,1.873,0.244,0.450,Tundra
11,-32,2.291,0.147,0.507,Taiga
11,-31,2.229,0.162,0.551,Taiga
11,-30,2.228,0.166,0.575,Taiga
11,-29,2.329,0.154,0.578,Taiga
11,-28,2.772,0.071,0.559,IceCap
11,-27,2.555,0.149,0.521,Taiga
11,-26,2.317,0.241,0.470,Tundra
11,-25,0.426,0.494,0.411,Ocean
11,-24,1.906,0.422,0.352,Grassland
11,-23,0.034,0.580,0.301,Ocean
11,-22,0.183,0.616,0.265,Ocean
11,-21,2.269,0.443,0.251,Grassland
11,-20,2.350,0.443,0.258,Grassland
11,-19,2.480,0.424,0.283,Grassland
11,-18,2.598,0.404,0.322,Grassland
11,-17,0.088,0.686,0.364,Ocean
11,-16,0.081,0.689,0.400,Ocean
11,-15,0.909,0.693,0.423,Ocean
11,-14,1.872,0.593,0.432,Grassland
11,-13,2.144,0.548,0.431,Grassland
11,-12,2.085,0.587,0.423,Grassland
11,-11,2.154,0.603,0.416,Grassland
11,-10,2.167,0.633,0.415,Grassland
11,-9,2.026,0.696,0.422,Savanna
11,-8,1.745,0.784,0.438,Savanna
11,-7,1.161,0.879,0.461,Ocean
11,-6,0.915,0.885,0.487,Ocean
11,-5,0.002,0.886,0.510,Ocean
11,-4,0.828,0.886,0.523,Ocean
11,-3,1.098,0.890,0.522,Ocean
11,-2,0.128,0.900,0.504,Ocean
11,-1,1.459,0.902,0.471,Coast
11,0,1.376,0.934,0.429,Ocean
11,1,1.177,0.913,0.388,Ocean
11,2,1.006,0.889,0.357,Ocean
11,3,0.907,0.862,0.342,Ocean
11,4,0.848,0.829,0.344,Ocean
11,5,0.107,0.793,0.366,Ocean
11,6,0.598,0.757,0.405,Ocean
11,7,0.403,0.725,0.457,Ocean
11,8,0.270,0.700,0.515,Ocean
11,9,0.237,0.683,0.573,Ocean
11,10,0.010,0.671,0.623,Ocean
11,11,0.449,0.661,0.660,Ocean
11,12,0.003,0.650,0.680,Ocean
11,13,0.347,0.637,0.686,Ocean
11,14,0.970,0.621,0.680,Ocean
11,15,0.000,0.603,0.668,Ocean
11,16,1.494,0.565,0.655,Coast
11,17,1.838,0.471,0.645,Forest
11,18,1.884,0.451,0.643,Forest
11,19,1.930,0.434,0.654,Forest
11,20,1.443,0.545,0.679,Coast
11,21,2.006,0.418,0.714,Forest
11,22,1.263,0.564,0.753,Ocean
11,23,2.349,0.353,0.790,Forest
11,24,1.711,0.510,0.817,Forest
11,25,1.622,0.536,0.827,Coast
11,26,1.486,0.565,0.819,Coast
11,27,0.749,0.567,0.792,Ocean
11,28,0.509,0.533,0.747,Ocean
11,29,0.407,0.486,0.688,Ocean
11,30,0.285,0.429,0.621,Ocean
11,31,0.183,0.369,0.548,Ocean
11,32,0.085,0.314,0.471,Ocean
11,33,0.031,0.267,0.393,Ocean
11,34,1.650,0.232,0.312,IceCap
11,35,1.650,0.205,0.226,IceCap
11,36,1.650,0.181,0.141,IceCap
11,37,1.650,0.158,0.068,IceCap
11,38,1.650,0.136,0.017,IceCap
11,39,1.650,0.118,0.000,IceCap
12,-50,1.650,0.018,0.500,IceCap
12,-49,1.650,0.052,0.470,IceCap
12,-48,1.650,0.080,0.435,IceCap
12,-47,1.650,0.102,0.395,IceCap
12,-46,1.650,0.118,0.347,IceCap
12,-45,1.650,0.132,0.294,IceCap
12,-44,1.650,0.148,0.238,IceCap
12,-43,1.650,0.170,0.187,IceCap
12,-42,1.650,0.198,0.147,IceCap
12,-41,1.650,0.229,0.122,IceCap
12,-40,0.094,0.261,0.119,Ocean
12,-39,0.141,0.291,0.138,Ocean
12,-38,0.247,0.315,0.177,Ocean
12,-37,0.431,0.333,0.231,Ocean
12,-36,0.687,0.345,0.294,Ocean
12,-35,1.202,0.351,0.359,Ocean
12,-34,1.677,0.289,0.421,Tundra
12,-33,2.171,0.175,0.480,Tundra
12,-32,2.462,0.108,0.531,Taiga
12,-31,2.462,0.108,0.565,Taiga
12,-30,2.511,0.100,0.580,Taiga
12,-29,0.178,0.369,0.573,Ocean
12,-28,2.842,0.058,0.546,IceCap
